YEAR,FISHERY_SECTOR,GEAR,MAJOR_STAT_AREA_CODE,SPECIES_CODE,SPECIES_COMMON_NAME,LANDED_KG,DISCARDED_KG,DISCARDED_PCS
1980,GROUNDFISH TRAWL,BOTTOM TRAWL,1,621,SOUTHERN ROCK SOLE,65298,1180,0
1980,GROUNDFISH TRAWL,BOTTOM TRAWL,1,626,DOVER SOLE,62589,10525,0
1980,GROUNDFISH TRAWL,BOTTOM TRAWL,1,628,ENGLISH SOLE,97605,13836,0
1980,GROUNDFISH TRAWL,BOTTOM TRAWL,3,602,ARROWTOOTH FLOUNDER,97222,84960,0
1980,GROUNDFISH TRAWL,BOTTOM TRAWL,3,607,PETRALE SOLE,93845,0,0
1980,GROUNDFISH TRAWL,BOTTOM TRAWL,3,621,SOUTHERN ROCK SOLE,101999,181,0
1980,GROUNDFISH TRAWL,BOTTOM TRAWL,3,626,DOVER SOLE,163375,1792,0
1980,GROUNDFISH TRAWL,BOTTOM TRAWL,3,628,ENGLISH SOLE,74739,363,0
1980,GROUNDFISH TRAWL,BOTTOM TRAWL,4,602,ARROWTOOTH FLOUNDER,9929,43999,0
1980,GROUNDFISH TRAWL,BOTTOM TRAWL,4,607,PETRALE SOLE,31245,0,0
1980,GROUNDFISH TRAWL,BOTTOM TRAWL,4,621,SOUTHERN ROCK SOLE,23073,0,0
1980,GROUNDFISH TRAWL,BOTTOM TRAWL,4,626,DOVER SOLE,113387,1814,0
1980,GROUNDFISH TRAWL,BOTTOM TRAWL,4,628,ENGLISH SOLE,5394,0,0
1980,GROUNDFISH TRAWL,BOTTOM TRAWL,5,602,ARROWTOOTH FLOUNDER,121311,63959,0
1980,GROUNDFISH TRAWL,BOTTOM TRAWL,5,607,PETRALE SOLE,19132,0,0
1980,GROUNDFISH TRAWL,BOTTOM TRAWL,5,621,SOUTHERN ROCK SOLE,236280,9344,0
1980,GROUNDFISH TRAWL,BOTTOM TRAWL,5,626,DOVER SOLE,9146,0,0
1980,GROUNDFISH TRAWL,BOTTOM TRAWL,5,628,ENGLISH SOLE,9398,0,0
1980,GROUNDFISH TRAWL,BOTTOM TRAWL,6,602,ARROWTOOTH FLOUNDER,172774,187279,0
1980,GROUNDFISH TRAWL,BOTTOM TRAWL,6,607,PETRALE SOLE,21048,0,0
1980,GROUNDFISH TRAWL,BOTTOM TRAWL,6,621,SOUTHERN ROCK SOLE,405446,10433,0
1980,GROUNDFISH TRAWL,BOTTOM TRAWL,6,626,DOVER SOLE,58466,0,0
1980,GROUNDFISH TRAWL,BOTTOM TRAWL,6,628,ENGLISH SOLE,19275,3629,0
1980,GROUNDFISH TRAWL,BOTTOM TRAWL,7,602,ARROWTOOTH FLOUNDER,169855,122000,0
1980,GROUNDFISH TRAWL,BOTTOM TRAWL,7,607,PETRALE SOLE,15835,124,0
1980,GROUNDFISH TRAWL,BOTTOM TRAWL,7,621,SOUTHERN ROCK SOLE,480060,6376,0
1980,GROUNDFISH TRAWL,BOTTOM TRAWL,7,626,DOVER SOLE,110979,380,0
1980,GROUNDFISH TRAWL,BOTTOM TRAWL,7,628,ENGLISH SOLE,194594,18892,0
1980,GROUNDFISH TRAWL,BOTTOM TRAWL,8,602,ARROWTOOTH FLOUNDER,839827,242450,0
1980,GROUNDFISH TRAWL,BOTTOM TRAWL,8,607,PETRALE SOLE,14435,1,0
1980,GROUNDFISH TRAWL,BOTTOM TRAWL,8,621,SOUTHERN ROCK SOLE,487426,13045,0
1980,GROUNDFISH TRAWL,BOTTOM TRAWL,8,626,DOVER SOLE,494216,3758,0
1980,GROUNDFISH TRAWL,BOTTOM TRAWL,8,628,ENGLISH SOLE,781406,160666,0
1980,GROUNDFISH TRAWL,BOTTOM TRAWL,9,602,ARROWTOOTH FLOUNDER,15791,0,0
1980,GROUNDFISH TRAWL,BOTTOM TRAWL,9,607,PETRALE SOLE,818,0,0
1980,GROUNDFISH TRAWL,BOTTOM TRAWL,9,621,SOUTHERN ROCK SOLE,5827,0,0
1980,GROUNDFISH TRAWL,BOTTOM TRAWL,9,626,DOVER SOLE,201165,0,0
1980,GROUNDFISH TRAWL,BOTTOM TRAWL,9,628,ENGLISH SOLE,3530,0,0
1980,GROUNDFISH TRAWL,MIDWATER TRAWL,1,628,ENGLISH SOLE,91,0,0
1980,GROUNDFISH TRAWL,MIDWATER TRAWL,8,602,ARROWTOOTH FLOUNDER,177,0,0
1980,GROUNDFISH TRAWL,MIDWATER TRAWL,8,607,PETRALE SOLE,5,0,0
1980,GROUNDFISH TRAWL,MIDWATER TRAWL,8,626,DOVER SOLE,1,0,0
1980,GROUNDFISH TRAWL,MIDWATER TRAWL,8,628,ENGLISH SOLE,156,0,0
1980,GROUNDFISH TRAWL,UNKNOWN TRAWL,1,602,ARROWTOOTH FLOUNDER,3090,0,0
1980,GROUNDFISH TRAWL,UNKNOWN TRAWL,1,607,PETRALE SOLE,35,0,0
1980,GROUNDFISH TRAWL,UNKNOWN TRAWL,1,621,SOUTHERN ROCK SOLE,16231,0,0
1980,GROUNDFISH TRAWL,UNKNOWN TRAWL,1,626,DOVER SOLE,33938,272,0
1980,GROUNDFISH TRAWL,UNKNOWN TRAWL,1,628,ENGLISH SOLE,17638,1361,0
1980,GROUNDFISH TRAWL,UNKNOWN TRAWL,3,602,ARROWTOOTH FLOUNDER,0,5671,0
1980,GROUNDFISH TRAWL,UNKNOWN TRAWL,3,607,PETRALE SOLE,21419,0,0
1980,GROUNDFISH TRAWL,UNKNOWN TRAWL,3,621,SOUTHERN ROCK SOLE,7200,1361,0
1980,GROUNDFISH TRAWL,UNKNOWN TRAWL,3,626,DOVER SOLE,300,0,0
1980,GROUNDFISH TRAWL,UNKNOWN TRAWL,3,628,ENGLISH SOLE,19127,3312,0
1980,GROUNDFISH TRAWL,UNKNOWN TRAWL,5,602,ARROWTOOTH FLOUNDER,1574,0,0
1980,GROUNDFISH TRAWL,UNKNOWN TRAWL,5,621,SOUTHERN ROCK SOLE,1814,0,0
1980,GROUNDFISH TRAWL,UNKNOWN TRAWL,5,626,DOVER SOLE,34371,0,0
1980,GROUNDFISH TRAWL,UNKNOWN TRAWL,5,628,ENGLISH SOLE,2492,0,0
1980,GROUNDFISH TRAWL,UNKNOWN TRAWL,6,607,PETRALE SOLE,180,0,0
1980,GROUNDFISH TRAWL,UNKNOWN TRAWL,6,621,SOUTHERN ROCK SOLE,4597,0,0
1980,GROUNDFISH TRAWL,UNKNOWN TRAWL,6,626,DOVER SOLE,571,0,0
1980,GROUNDFISH TRAWL,UNKNOWN TRAWL,6,628,ENGLISH SOLE,221,0,0
1980,GROUNDFISH TRAWL,UNKNOWN TRAWL,7,602,ARROWTOOTH FLOUNDER,0,10433,0
1980,GROUNDFISH TRAWL,UNKNOWN TRAWL,7,607,PETRALE SOLE,2470,0,0
1980,GROUNDFISH TRAWL,UNKNOWN TRAWL,7,621,SOUTHERN ROCK SOLE,1756,0,0
1980,GROUNDFISH TRAWL,UNKNOWN TRAWL,7,626,DOVER SOLE,76,0,0
1980,GROUNDFISH TRAWL,UNKNOWN TRAWL,7,628,ENGLISH SOLE,3935,0,0
1980,GROUNDFISH TRAWL,UNKNOWN TRAWL,8,602,ARROWTOOTH FLOUNDER,3861,13608,0
1980,GROUNDFISH TRAWL,UNKNOWN TRAWL,8,621,SOUTHERN ROCK SOLE,7073,0,0
1980,GROUNDFISH TRAWL,UNKNOWN TRAWL,8,626,DOVER SOLE,958,0,0
1980,GROUNDFISH TRAWL,UNKNOWN TRAWL,8,628,ENGLISH SOLE,14196,1896,0
1980,SABLEFISH,TRAP,1,602,ARROWTOOTH FLOUNDER,0,34,0
1980,SABLEFISH,TRAP,5,602,ARROWTOOTH FLOUNDER,0,363,0
1980,SABLEFISH,TRAP,7,626,DOVER SOLE,0,45,0
1981,GROUNDFISH TRAWL,BOTTOM TRAWL,1,602,ARROWTOOTH FLOUNDER,23295,1633,0
1981,GROUNDFISH TRAWL,BOTTOM TRAWL,1,607,PETRALE SOLE,5186,0,0
1981,GROUNDFISH TRAWL,BOTTOM TRAWL,1,621,SOUTHERN ROCK SOLE,17499,0,0
1981,GROUNDFISH TRAWL,BOTTOM TRAWL,1,626,DOVER SOLE,108629,0,0
1981,GROUNDFISH TRAWL,BOTTOM TRAWL,1,628,ENGLISH SOLE,38204,545,0
1981,GROUNDFISH TRAWL,BOTTOM TRAWL,3,602,ARROWTOOTH FLOUNDER,82851,24536,0
1981,GROUNDFISH TRAWL,BOTTOM TRAWL,3,607,PETRALE SOLE,154118,0,0
1981,GROUNDFISH TRAWL,BOTTOM TRAWL,3,621,SOUTHERN ROCK SOLE,62547,907,0
1981,GROUNDFISH TRAWL,BOTTOM TRAWL,3,626,DOVER SOLE,202520,9979,0
1981,GROUNDFISH TRAWL,BOTTOM TRAWL,3,628,ENGLISH SOLE,72198,3855,0
1981,GROUNDFISH TRAWL,BOTTOM TRAWL,4,602,ARROWTOOTH FLOUNDER,16361,57064,0
1981,GROUNDFISH TRAWL,BOTTOM TRAWL,4,607,PETRALE SOLE,15201,0,0
1981,GROUNDFISH TRAWL,BOTTOM TRAWL,4,621,SOUTHERN ROCK SOLE,50059,0,0
1981,GROUNDFISH TRAWL,BOTTOM TRAWL,4,626,DOVER SOLE,51949,680,0
1981,GROUNDFISH TRAWL,BOTTOM TRAWL,4,628,ENGLISH SOLE,12744,0,0
1981,GROUNDFISH TRAWL,BOTTOM TRAWL,5,602,ARROWTOOTH FLOUNDER,154432,25313,0
1981,GROUNDFISH TRAWL,BOTTOM TRAWL,5,607,PETRALE SOLE,23618,204,0
1981,GROUNDFISH TRAWL,BOTTOM TRAWL,5,621,SOUTHERN ROCK SOLE,113715,23,0
1981,GROUNDFISH TRAWL,BOTTOM TRAWL,5,626,DOVER SOLE,4732,0,0
1981,GROUNDFISH TRAWL,BOTTOM TRAWL,5,628,ENGLISH SOLE,6315,0,0
1981,GROUNDFISH TRAWL,BOTTOM TRAWL,6,602,ARROWTOOTH FLOUNDER,132103,174000,0
1981,GROUNDFISH TRAWL,BOTTOM TRAWL,6,607,PETRALE SOLE,17764,907,0
1981,GROUNDFISH TRAWL,BOTTOM TRAWL,6,621,SOUTHERN ROCK SOLE,219435,11884,0
1981,GROUNDFISH TRAWL,BOTTOM TRAWL,6,626,DOVER SOLE,36664,0,0
1981,GROUNDFISH TRAWL,BOTTOM TRAWL,6,628,ENGLISH SOLE,16809,14656,0
1981,GROUNDFISH TRAWL,BOTTOM TRAWL,7,602,ARROWTOOTH FLOUNDER,92754,75442,0
1981,GROUNDFISH TRAWL,BOTTOM TRAWL,7,607,PETRALE SOLE,14589,0,0
1981,GROUNDFISH TRAWL,BOTTOM TRAWL,7,621,SOUTHERN ROCK SOLE,125441,232,0
1981,GROUNDFISH TRAWL,BOTTOM TRAWL,7,626,DOVER SOLE,92661,1700,0
1981,GROUNDFISH TRAWL,BOTTOM TRAWL,7,628,ENGLISH SOLE,162857,7009,0
1981,GROUNDFISH TRAWL,BOTTOM TRAWL,8,602,ARROWTOOTH FLOUNDER,435530,582269,0
1981,GROUNDFISH TRAWL,BOTTOM TRAWL,8,607,PETRALE SOLE,27114,0,0
1981,GROUNDFISH TRAWL,BOTTOM TRAWL,8,621,SOUTHERN ROCK SOLE,461673,6383,0
1981,GROUNDFISH TRAWL,BOTTOM TRAWL,8,626,DOVER SOLE,711592,1746,0
1981,GROUNDFISH TRAWL,BOTTOM TRAWL,8,628,ENGLISH SOLE,1149176,70379,0
1981,GROUNDFISH TRAWL,BOTTOM TRAWL,9,602,ARROWTOOTH FLOUNDER,7501,867,0
1981,GROUNDFISH TRAWL,BOTTOM TRAWL,9,607,PETRALE SOLE,7715,0,0
1981,GROUNDFISH TRAWL,BOTTOM TRAWL,9,621,SOUTHERN ROCK SOLE,1323,0,0
1981,GROUNDFISH TRAWL,BOTTOM TRAWL,9,626,DOVER SOLE,36092,104,0
1981,GROUNDFISH TRAWL,BOTTOM TRAWL,9,628,ENGLISH SOLE,12286,0,0
1981,GROUNDFISH TRAWL,MIDWATER TRAWL,8,602,ARROWTOOTH FLOUNDER,154,1225,0
1981,GROUNDFISH TRAWL,MIDWATER TRAWL,8,621,SOUTHERN ROCK SOLE,25,0,0
1981,GROUNDFISH TRAWL,MIDWATER TRAWL,8,626,DOVER SOLE,18,0,0
1981,GROUNDFISH TRAWL,MIDWATER TRAWL,8,628,ENGLISH SOLE,4422,0,0
1981,GROUNDFISH TRAWL,UNKNOWN TRAWL,1,602,ARROWTOOTH FLOUNDER,64,0,0
1981,GROUNDFISH TRAWL,UNKNOWN TRAWL,1,607,PETRALE SOLE,123,0,0
1981,GROUNDFISH TRAWL,UNKNOWN TRAWL,1,621,SOUTHERN ROCK SOLE,1128,0,0
1981,GROUNDFISH TRAWL,UNKNOWN TRAWL,1,626,DOVER SOLE,2,0,0
1981,GROUNDFISH TRAWL,UNKNOWN TRAWL,1,628,ENGLISH SOLE,4651,0,0
1981,GROUNDFISH TRAWL,UNKNOWN TRAWL,3,602,ARROWTOOTH FLOUNDER,74,0,0
1981,GROUNDFISH TRAWL,UNKNOWN TRAWL,3,607,PETRALE SOLE,23555,0,0
1981,GROUNDFISH TRAWL,UNKNOWN TRAWL,3,621,SOUTHERN ROCK SOLE,10251,0,0
1981,GROUNDFISH TRAWL,UNKNOWN TRAWL,3,626,DOVER SOLE,975,0,0
1981,GROUNDFISH TRAWL,UNKNOWN TRAWL,3,628,ENGLISH SOLE,8668,0,0
1981,SABLEFISH,TRAP,6,626,DOVER SOLE,0,227,0
1982,FOREIGN,MIDWATER TRAWL,3,602,ARROWTOOTH FLOUNDER,7,0,0
1982,FOREIGN,MIDWATER TRAWL,3,607,PETRALE SOLE,0,0,0
1982,GROUNDFISH TRAWL,BOTTOM TRAWL,1,602,ARROWTOOTH FLOUNDER,16861,4537,0
1982,GROUNDFISH TRAWL,BOTTOM TRAWL,1,607,PETRALE SOLE,4794,0,0
1982,GROUNDFISH TRAWL,BOTTOM TRAWL,1,621,SOUTHERN ROCK SOLE,14682,0,0
1982,GROUNDFISH TRAWL,BOTTOM TRAWL,1,626,DOVER SOLE,151258,0,0
1982,GROUNDFISH TRAWL,BOTTOM TRAWL,1,628,ENGLISH SOLE,45878,5261,0
1982,GROUNDFISH TRAWL,BOTTOM TRAWL,3,602,ARROWTOOTH FLOUNDER,75572,39010,0
1982,GROUNDFISH TRAWL,BOTTOM TRAWL,3,607,PETRALE SOLE,232279,0,0
1982,GROUNDFISH TRAWL,BOTTOM TRAWL,3,621,SOUTHERN ROCK SOLE,78345,0,0
1982,GROUNDFISH TRAWL,BOTTOM TRAWL,3,626,DOVER SOLE,175766,45,0
1982,GROUNDFISH TRAWL,BOTTOM TRAWL,3,628,ENGLISH SOLE,59267,227,0
1982,GROUNDFISH TRAWL,BOTTOM TRAWL,4,602,ARROWTOOTH FLOUNDER,0,46811,0
1982,GROUNDFISH TRAWL,BOTTOM TRAWL,4,607,PETRALE SOLE,29844,0,0
1982,GROUNDFISH TRAWL,BOTTOM TRAWL,4,621,SOUTHERN ROCK SOLE,14701,0,0
1982,GROUNDFISH TRAWL,BOTTOM TRAWL,4,626,DOVER SOLE,23943,0,0
1982,GROUNDFISH TRAWL,BOTTOM TRAWL,4,628,ENGLISH SOLE,4377,0,0
1982,GROUNDFISH TRAWL,BOTTOM TRAWL,5,602,ARROWTOOTH FLOUNDER,136641,130752,0
1982,GROUNDFISH TRAWL,BOTTOM TRAWL,5,607,PETRALE SOLE,40396,9,0
1982,GROUNDFISH TRAWL,BOTTOM TRAWL,5,621,SOUTHERN ROCK SOLE,189363,17045,0
1982,GROUNDFISH TRAWL,BOTTOM TRAWL,5,626,DOVER SOLE,18186,568,0
1982,GROUNDFISH TRAWL,BOTTOM TRAWL,5,628,ENGLISH SOLE,11772,297,0
1982,GROUNDFISH TRAWL,BOTTOM TRAWL,6,602,ARROWTOOTH FLOUNDER,144074,97029,0
1982,GROUNDFISH TRAWL,BOTTOM TRAWL,6,607,PETRALE SOLE,20247,11,0
1982,GROUNDFISH TRAWL,BOTTOM TRAWL,6,621,SOUTHERN ROCK SOLE,155164,4200,0
1982,GROUNDFISH TRAWL,BOTTOM TRAWL,6,626,DOVER SOLE,29964,3068,0
1982,GROUNDFISH TRAWL,BOTTOM TRAWL,6,628,ENGLISH SOLE,10138,1395,0
1982,GROUNDFISH TRAWL,BOTTOM TRAWL,7,602,ARROWTOOTH FLOUNDER,11543,3370,0
1982,GROUNDFISH TRAWL,BOTTOM TRAWL,7,607,PETRALE SOLE,7540,0,0
1982,GROUNDFISH TRAWL,BOTTOM TRAWL,7,621,SOUTHERN ROCK SOLE,69506,728,0
1982,GROUNDFISH TRAWL,BOTTOM TRAWL,7,626,DOVER SOLE,4947,335,0
1982,GROUNDFISH TRAWL,BOTTOM TRAWL,7,628,ENGLISH SOLE,26531,3605,0
1982,GROUNDFISH TRAWL,BOTTOM TRAWL,8,602,ARROWTOOTH FLOUNDER,131949,691986,0
1982,GROUNDFISH TRAWL,BOTTOM TRAWL,8,607,PETRALE SOLE,7470,0,0
1982,GROUNDFISH TRAWL,BOTTOM TRAWL,8,621,SOUTHERN ROCK SOLE,223842,1101,0
1982,GROUNDFISH TRAWL,BOTTOM TRAWL,8,626,DOVER SOLE,473800,1017,0
1982,GROUNDFISH TRAWL,BOTTOM TRAWL,8,628,ENGLISH SOLE,397159,53883,0
1982,GROUNDFISH TRAWL,BOTTOM TRAWL,9,602,ARROWTOOTH FLOUNDER,266,6351,0
1982,GROUNDFISH TRAWL,BOTTOM TRAWL,9,607,PETRALE SOLE,22503,0,0
1982,GROUNDFISH TRAWL,BOTTOM TRAWL,9,621,SOUTHERN ROCK SOLE,31,0,0
1982,GROUNDFISH TRAWL,BOTTOM TRAWL,9,626,DOVER SOLE,26919,0,0
1982,GROUNDFISH TRAWL,BOTTOM TRAWL,9,628,ENGLISH SOLE,78,0,0
1982,GROUNDFISH TRAWL,MIDWATER TRAWL,1,628,ENGLISH SOLE,269,0,0
1982,GROUNDFISH TRAWL,MIDWATER TRAWL,6,602,ARROWTOOTH FLOUNDER,804,0,0
1982,GROUNDFISH TRAWL,MIDWATER TRAWL,8,602,ARROWTOOTH FLOUNDER,189,0,0
1982,GROUNDFISH TRAWL,MIDWATER TRAWL,8,607,PETRALE SOLE,44,0,0
1982,GROUNDFISH TRAWL,MIDWATER TRAWL,8,621,SOUTHERN ROCK SOLE,243,0,0
1982,GROUNDFISH TRAWL,MIDWATER TRAWL,8,626,DOVER SOLE,67,0,0
1982,GROUNDFISH TRAWL,UNKNOWN TRAWL,1,621,SOUTHERN ROCK SOLE,864,0,0
1982,GROUNDFISH TRAWL,UNKNOWN TRAWL,1,626,DOVER SOLE,12565,6,0
1982,GROUNDFISH TRAWL,UNKNOWN TRAWL,1,628,ENGLISH SOLE,5,0,0
1982,GROUNDFISH TRAWL,UNKNOWN TRAWL,5,628,ENGLISH SOLE,166,0,0
1982,GROUNDFISH TRAWL,UNKNOWN TRAWL,6,626,DOVER SOLE,2355,0,0
1982,GROUNDFISH TRAWL,UNKNOWN TRAWL,7,626,DOVER SOLE,181,0,0
1982,GROUNDFISH TRAWL,UNKNOWN TRAWL,8,602,ARROWTOOTH FLOUNDER,7258,454,0
1982,GROUNDFISH TRAWL,UNKNOWN TRAWL,8,607,PETRALE SOLE,1361,0,0
1982,GROUNDFISH TRAWL,UNKNOWN TRAWL,8,626,DOVER SOLE,5897,32,0
1982,GROUNDFISH TRAWL,UNKNOWN TRAWL,8,628,ENGLISH SOLE,3682,0,0
1983,GROUNDFISH TRAWL,BOTTOM TRAWL,1,602,ARROWTOOTH FLOUNDER,13162,0,0
1983,GROUNDFISH TRAWL,BOTTOM TRAWL,1,607,PETRALE SOLE,6676,0,0
1983,GROUNDFISH TRAWL,BOTTOM TRAWL,1,621,SOUTHERN ROCK SOLE,3740,0,0
1983,GROUNDFISH TRAWL,BOTTOM TRAWL,1,626,DOVER SOLE,46630,0,0
1983,GROUNDFISH TRAWL,BOTTOM TRAWL,1,628,ENGLISH SOLE,34950,0,0
1983,GROUNDFISH TRAWL,BOTTOM TRAWL,3,602,ARROWTOOTH FLOUNDER,45525,14515,0
1983,GROUNDFISH TRAWL,BOTTOM TRAWL,3,607,PETRALE SOLE,183376,0,0
1983,GROUNDFISH TRAWL,BOTTOM TRAWL,3,621,SOUTHERN ROCK SOLE,52808,0,0
1983,GROUNDFISH TRAWL,BOTTOM TRAWL,3,626,DOVER SOLE,67090,5670,0
1983,GROUNDFISH TRAWL,BOTTOM TRAWL,3,628,ENGLISH SOLE,44331,0,0
1983,GROUNDFISH TRAWL,BOTTOM TRAWL,4,602,ARROWTOOTH FLOUNDER,0,9072,0
1983,GROUNDFISH TRAWL,BOTTOM TRAWL,4,607,PETRALE SOLE,29402,0,0
1983,GROUNDFISH TRAWL,BOTTOM TRAWL,4,621,SOUTHERN ROCK SOLE,30825,0,0
1983,GROUNDFISH TRAWL,BOTTOM TRAWL,4,626,DOVER SOLE,30411,0,0
1983,GROUNDFISH TRAWL,BOTTOM TRAWL,4,628,ENGLISH SOLE,3776,0,0
1983,GROUNDFISH TRAWL,BOTTOM TRAWL,5,602,ARROWTOOTH FLOUNDER,80904,38727,0
1983,GROUNDFISH TRAWL,BOTTOM TRAWL,5,607,PETRALE SOLE,60007,0,0
1983,GROUNDFISH TRAWL,BOTTOM TRAWL,5,621,SOUTHERN ROCK SOLE,120773,0,0
1983,GROUNDFISH TRAWL,BOTTOM TRAWL,5,626,DOVER SOLE,26910,0,0
1983,GROUNDFISH TRAWL,BOTTOM TRAWL,5,628,ENGLISH SOLE,9882,0,0
1983,GROUNDFISH TRAWL,BOTTOM TRAWL,6,602,ARROWTOOTH FLOUNDER,78292,13835,0
1983,GROUNDFISH TRAWL,BOTTOM TRAWL,6,607,PETRALE SOLE,100289,0,0
1983,GROUNDFISH TRAWL,BOTTOM TRAWL,6,621,SOUTHERN ROCK SOLE,205900,0,0
1983,GROUNDFISH TRAWL,BOTTOM TRAWL,6,626,DOVER SOLE,15459,204,0
1983,GROUNDFISH TRAWL,BOTTOM TRAWL,6,628,ENGLISH SOLE,8572,0,0
1983,GROUNDFISH TRAWL,BOTTOM TRAWL,7,602,ARROWTOOTH FLOUNDER,9340,38561,0
1983,GROUNDFISH TRAWL,BOTTOM TRAWL,7,607,PETRALE SOLE,10493,0,0
1983,GROUNDFISH TRAWL,BOTTOM TRAWL,7,621,SOUTHERN ROCK SOLE,59900,1598,0
1983,GROUNDFISH TRAWL,BOTTOM TRAWL,7,626,DOVER SOLE,11289,11,0
1983,GROUNDFISH TRAWL,BOTTOM TRAWL,7,628,ENGLISH SOLE,36264,1908,0
1983,GROUNDFISH TRAWL,BOTTOM TRAWL,8,602,ARROWTOOTH FLOUNDER,93972,373838,0
1983,GROUNDFISH TRAWL,BOTTOM TRAWL,8,607,PETRALE SOLE,24502,0,0
1983,GROUNDFISH TRAWL,BOTTOM TRAWL,8,621,SOUTHERN ROCK SOLE,187590,1064,0
1983,GROUNDFISH TRAWL,BOTTOM TRAWL,8,626,DOVER SOLE,249186,7048,0
1983,GROUNDFISH TRAWL,BOTTOM TRAWL,8,628,ENGLISH SOLE,392818,8168,0
1983,GROUNDFISH TRAWL,BOTTOM TRAWL,9,602,ARROWTOOTH FLOUNDER,1838,12,0
1983,GROUNDFISH TRAWL,BOTTOM TRAWL,9,607,PETRALE SOLE,23313,0,0
1983,GROUNDFISH TRAWL,BOTTOM TRAWL,9,621,SOUTHERN ROCK SOLE,397,9072,0
1983,GROUNDFISH TRAWL,BOTTOM TRAWL,9,626,DOVER SOLE,432468,9110,0
1983,GROUNDFISH TRAWL,BOTTOM TRAWL,9,628,ENGLISH SOLE,1160,0,0
1983,GROUNDFISH TRAWL,MIDWATER TRAWL,1,621,SOUTHERN ROCK SOLE,577,0,0
1983,GROUNDFISH TRAWL,MIDWATER TRAWL,5,602,ARROWTOOTH FLOUNDER,180,0,0
1983,GROUNDFISH TRAWL,MIDWATER TRAWL,6,626,DOVER SOLE,123,0,0
1983,GROUNDFISH TRAWL,MIDWATER TRAWL,8,602,ARROWTOOTH FLOUNDER,281,0,0
1983,GROUNDFISH TRAWL,MIDWATER TRAWL,8,628,ENGLISH SOLE,520,0,0
1983,GROUNDFISH TRAWL,UNKNOWN TRAWL,1,602,ARROWTOOTH FLOUNDER,19,0,0
1983,GROUNDFISH TRAWL,UNKNOWN TRAWL,1,607,PETRALE SOLE,11,0,0
1983,GROUNDFISH TRAWL,UNKNOWN TRAWL,1,621,SOUTHERN ROCK SOLE,45,0,0
1983,GROUNDFISH TRAWL,UNKNOWN TRAWL,1,628,ENGLISH SOLE,99,0,0
1983,GROUNDFISH TRAWL,UNKNOWN TRAWL,3,602,ARROWTOOTH FLOUNDER,8,0,0
1983,GROUNDFISH TRAWL,UNKNOWN TRAWL,3,607,PETRALE SOLE,595,0,0
1983,GROUNDFISH TRAWL,UNKNOWN TRAWL,3,621,SOUTHERN ROCK SOLE,1847,0,0
1983,GROUNDFISH TRAWL,UNKNOWN TRAWL,4,607,PETRALE SOLE,170,0,0
1983,GROUNDFISH TRAWL,UNKNOWN TRAWL,4,621,SOUTHERN ROCK SOLE,547,0,0
1983,GROUNDFISH TRAWL,UNKNOWN TRAWL,5,607,PETRALE SOLE,366,0,0
1983,GROUNDFISH TRAWL,UNKNOWN TRAWL,5,621,SOUTHERN ROCK SOLE,3377,0,0
1983,SABLEFISH,TRAP,8,602,ARROWTOOTH FLOUNDER,0,14,0
1984,GROUNDFISH TRAWL,BOTTOM TRAWL,1,602,ARROWTOOTH FLOUNDER,8402,0,0
1984,GROUNDFISH TRAWL,BOTTOM TRAWL,1,607,PETRALE SOLE,7569,0,0
1984,GROUNDFISH TRAWL,BOTTOM TRAWL,1,621,SOUTHERN ROCK SOLE,7130,0,0
1984,GROUNDFISH TRAWL,BOTTOM TRAWL,1,626,DOVER SOLE,50921,0,0
1984,GROUNDFISH TRAWL,BOTTOM TRAWL,1,628,ENGLISH SOLE,44626,0,0
1984,GROUNDFISH TRAWL,BOTTOM TRAWL,3,602,ARROWTOOTH FLOUNDER,45949,454,0
1984,GROUNDFISH TRAWL,BOTTOM TRAWL,3,607,PETRALE SOLE,209098,0,0
1984,GROUNDFISH TRAWL,BOTTOM TRAWL,3,621,SOUTHERN ROCK SOLE,84364,0,0
1984,GROUNDFISH TRAWL,BOTTOM TRAWL,3,626,DOVER SOLE,50719,0,0
1984,GROUNDFISH TRAWL,BOTTOM TRAWL,3,628,ENGLISH SOLE,82265,0,0
1984,GROUNDFISH TRAWL,BOTTOM TRAWL,4,602,ARROWTOOTH FLOUNDER,3136,2722,0
1984,GROUNDFISH TRAWL,BOTTOM TRAWL,4,607,PETRALE SOLE,76708,0,0
1984,GROUNDFISH TRAWL,BOTTOM TRAWL,4,621,SOUTHERN ROCK SOLE,11270,0,0
1984,GROUNDFISH TRAWL,BOTTOM TRAWL,4,626,DOVER SOLE,48650,0,0
1984,GROUNDFISH TRAWL,BOTTOM TRAWL,4,628,ENGLISH SOLE,3176,0,0
1984,GROUNDFISH TRAWL,BOTTOM TRAWL,5,602,ARROWTOOTH FLOUNDER,32392,35366,0
1984,GROUNDFISH TRAWL,BOTTOM TRAWL,5,607,PETRALE SOLE,39804,0,0
1984,GROUNDFISH TRAWL,BOTTOM TRAWL,5,621,SOUTHERN ROCK SOLE,142237,0,0
1984,GROUNDFISH TRAWL,BOTTOM TRAWL,5,626,DOVER SOLE,18776,36,0
1984,GROUNDFISH TRAWL,BOTTOM TRAWL,5,628,ENGLISH SOLE,9874,0,0
1984,GROUNDFISH TRAWL,BOTTOM TRAWL,6,602,ARROWTOOTH FLOUNDER,62178,32266,0
